org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-04-17 17:23:51+00:00,Awaiting Assignment,1-709552565
Org line A2,POLAND,Anna,fr,A2_2,Accepted,Medium,PROD200,2012-04-06 12:11:21+00:00,In Progress,1-710109531
Org line A2,POLAND,Anna,fr,A2_2,Completed,Medium,PROD200,2012-04-06 14:26:37+00:00,Closed,1-710109531
Org line C,Sweden,Praveen,fr,E_10,Accepted,High,PROD802,2012-04-06 11:34:34+00:00,In Progress,1-710114300
Org line C,Sweden,Praveen,fr,E_10,Queued,High,PROD802,2012-04-06 11:45:33+00:00,Awaiting Assignment,1-710114300
Org line C,Sweden,Pankaj,fr,E_10,Accepted,High,PROD802,2012-04-06 12:10:47+00:00,In Progress,1-710114300
Org line C,Sweden,Raja,fr,E_10,Accepted,High,PROD802,2012-04-06 12:11:37+00:00,Assigned,1-710114300
Org line C,Sweden,Martin,fr,C_6,Queued,High,PROD802,2012-04-06 13:54:31+00:00,Awaiting Assignment,1-710114300
Org line C,France,Aurelien,fr,C_6,Accepted,High,PROD802,2012-04-10 16:54:26+00:00,In Progress,1-710114300
Org line C,France,Bruno,fr,E_6,Queued,High,PROD802,2012-04-10 17:05:50+00:00,Awaiting Assignment,1-710114300
Org line C,France,Bruno,fr,E_6,Accepted,High,PROD802,2012-04-16 11:18:09+00:00,In Progress,1-710114300
Org line C,Sweden,Inger,se,C_3,Accepted,Medium,PROD325,2012-04-09 08:37:33+00:00,In Progress,1-712856449
Org line C,Sweden,Inger,se,C_3,Queued,Medium,PROD325,2012-04-09 08:39:47+00:00,Awaiting Assignment,1-712856449
Org line C,INDIA,Amar,se,C_3,Accepted,Medium,PROD325,2012-04-09 09:02:57+00:00,In Progress,1-712856449
Org line C,INDIA,Amar,se,C_3,Completed,Medium,PROD325,2012-04-16 11:59:43+00:00,Closed,1-712856449
Org line B,Brazil,Thiago,br,E_6,Accepted,Major,PROD436,2012-04-10 02:03:09+00:00,In Progress,1-713106267
Org line B,Brazil,Thiago,br,E_6,Accepted,Major,PROD436,2012-05-15 23:33:02+00:00,In Progress,1-713106267
Org line B,Brazil,Thiago,br,E_6,Completed,Major,PROD436,2012-05-15 23:46:34+00:00,Closed,1-713106267
Org line C,Sweden,Martin,se,C_6,Accepted,High,PROD802,2012-04-10 13:37:14+00:00,In Progress,1-715638561
Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-04-10 13:44:34+00:00,Awaiting Assignment,1-715638561
Org line C,Sweden,Pascal,se,C_6,Accepted,High,PROD802,2012-04-10 14:09:18+00:00,In Progress,1-715638561
Org line C,Sweden,Pascal,se,C_6,Completed,High,PROD802,2012-04-10 14:41:51+00:00,Closed,1-715638561
Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD791,2012-04-11 08:38:08+00:00,Awaiting Assignment,1-716154984
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD791,2012-04-11 08:40:27+00:00,In Progress,1-716154984
Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD791,2012-04-24 09:07:44+00:00,Closed,1-716154984
Org line C,Sweden,Gitt,se,E_2,Accepted,Medium,PROD327,2012-04-12 15:35:00+00:00,In Progress,1-717222893
Org line C,Sweden,Gitt,se,E_2,Queued,Medium,PROD327,2012-04-12 15:40:06+00:00,Awaiting Assignment,1-717222893
Org line C,Sweden,Gitt,se,E_2,Accepted,Medium,PROD327,2012-04-12 16:12:45+00:00,In Progress,1-717275094
Org line C,Sweden,Gitt,se,E_2,Queued,Medium,PROD327,2012-04-12 16:17:17+00:00,Awaiting Assignment,1-717275094
Org line B,INDIA,Murali,in,E_10,Accepted,Medium,PROD209,2012-04-13 17:58:57+00:00,In Progress,1-718132104
Org line B,INDIA,Murali,in,E_10,Completed,Medium,PROD209,2012-04-19 12:58:02+00:00,Closed,1-718132104
Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-04-16 13:57:54+00:00,In Progress,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-04-20 16:05:40+00:00,In Progress,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-04-20 16:06:14+00:00,Closed,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-05-16 17:30:33+00:00,In Progress,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-05-16 17:32:44+00:00,Closed,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-05-16 17:32:48+00:00,In Progress,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-05-16 17:32:55+00:00,Closed,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-05-17 13:33:38+00:00,In Progress,1-719199254
Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-05-17 13:34:01+00:00,Closed,1-719199254
Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2012-04-17 07:46:35+00:00,In Progress,1-719999163
Org line B,INDIA,Murali,in,E_10,Completed,High,PROD209,2012-05-16 05:48:11+00:00,Closed,1-719999163
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 10:12:34+00:00,In Progress,1-720069371
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 13:57:02+00:00,Wait,1-720069371
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 15:41:01+00:00,In Progress,1-720069371
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 17:23:39+00:00,Wait,1-720069371
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-19 10:11:58+00:00,In Progress,1-720069371
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-19 13:50:15+00:00,Wait,1-720069371
Org line A2,POLAND,Krzysztof,pl,A2_1,Completed,Medium,PROD761,2012-05-14 09:55:22+00:00,Closed,1-720069371
Org line C,Sweden,Praveen,pl,E_10,Accepted,High,PROD802,2012-04-18 21:54:43+00:00,In Progress,1-722674364
Org line C,Sweden,Praveen,pl,E_10,Queued,High,PROD802,2012-04-18 22:00:28+00:00,Awaiting Assignment,1-722674364
Org line C,Sweden,Prasad,pl,E_10,Queued,High,PROD802,2012-04-18 23:45:24+00:00,Awaiting Assignment,1-722674364
Org line C,Sweden,Praveen,pl,E_10,Queued,High,PROD802,2012-04-19 08:51:30+00:00,Awaiting Assignment,1-722674364
Org line C,Sweden,Arun,pl,E_10,Accepted,High,PROD802,2012-04-25 17:54:42+00:00,In Progress,1-722674364
Org line C,Sweden,Martin,pl,C_6,Queued,High,PROD802,2012-04-25 17:58:49+00:00,Awaiting Assignment,1-722674364
Org line C,USA,Stephen,pl,C_6,Accepted,High,PROD802,2012-05-07 14:13:40+00:00,Assigned,1-722674364
Org line A2,POLAND,Krzysztof,pl,A2_2,Queued,High,PROD802,2012-05-07 14:45:40+00:00,Awaiting Assignment,1-722674364
Org line A2,China,Anson,cn,A2_5,Accepted,Medium,PROD789,2012-04-19 05:54:27+00:00,In Progress,1-722688743
Org line A2,China,Anson,cn,A2_5,Queued,Medium,PROD789,2012-04-19 07:58:07+00:00,Awaiting Assignment,1-722688743
Org line A2,China,Anson,cn,A2_5,Accepted,Medium,PROD789,2012-05-24 05:31:28+00:00,In Progress,1-722688743
Org line A2,China,Anson,cn,A2_5,Completed,Medium,PROD789,2012-05-24 05:31:54+00:00,Closed,1-722688743
Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD821,2012-04-19 09:15:21+00:00,In Progress,1-726517211
Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD821,2012-04-19 09:15:49+00:00,In Progress,1-726517211
Org line C,Belgium,Peter,be,E_5,Queued,Medium,PROD821,2012-04-19 09:16:09+00:00,Awaiting Assignment,1-726517211
Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD821,2012-04-19 09:16:24+00:00,In Progress,1-726517211
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD821,2012-04-19 09:18:34+00:00,Awaiting Assignment,1-726517211
Org line C,Sweden,Lars,se,C_6,Accepted,Low,PROD805,2012-04-19 13:36:37+00:00,In Progress,1-726760342
Org line C,Sweden,Lars,se,C_6,Accepted,Low,PROD805,2012-04-19 13:37:20+00:00,Wait,1-726760342
Org line C,Sweden,Lars,se,C_6,Completed,Low,PROD805,2012-05-24 11:41:39+00:00,Closed,1-726760342
Org line A2,POLAND,Miroslaw,pl,A2_1,Accepted,Medium,PROD756,2012-04-19 14:31:06+00:00,In Progress,1-726808501
Org line A2,POLAND,Miroslaw,pl,A2_1,Completed,Medium,PROD756,2012-05-23 16:56:52+00:00,Closed,1-726808501
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD154,2012-04-20 13:01:51+00:00,In Progress,1-728461114
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD154,2012-05-07 15:41:58+00:00,Wait,1-728461114
Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD154,2012-05-18 21:14:41+00:00,Closed,1-728461114
Org line A2,Sweden,Åsa,se,D_1,Accepted,Major,PROD617,2012-04-20 14:04:29+00:00,In Progress,1-728470722
Org line A2,Sweden,Åsa,se,D_1,Accepted,Major,PROD617,2012-04-20 14:05:30+00:00,Assigned,1-728470722
Org line A2,Sweden,Åsa,se,A2_3,Accepted,Major,PROD617,2012-05-09 13:15:37+00:00,Assigned,1-728470722
Org line A2,Sweden,Åsa,se,A2_3,Accepted,Major,PROD617,2012-05-29 14:18:15+00:00,In Progress,1-728470722
Org line A2,Sweden,Åsa,se,A2_3,Completed,Major,PROD617,2012-05-30 09:44:57+00:00,Closed,1-728470722
Org line C,USA,Stephen,us,C_6,Accepted,High,PROD785,2012-04-20 18:13:58+00:00,In Progress,1-728641711
Org line C,USA,Stephen,us,C_6,Queued,High,PROD785,2012-04-20 18:26:35+00:00,Awaiting Assignment,1-728641711
Org line C,USA,Stephen,us,C_6,Accepted,High,PROD785,2012-04-23 20:26:56+00:00,In Progress,1-728641711
Org line C,USA,Stephen,us,C_6,Completed,High,PROD785,2012-05-14 14:51:02+00:00,Closed,1-728641711
Org line A2,Sweden,Maria,se,A2_4,Accepted,Medium,PROD591,2012-04-23 15:24:45+00:00,In Progress,1-729711756
Org line A2,Sweden,Maria,se,A2_4,Completed,Medium,PROD591,2012-05-09 17:27:57+00:00,Closed,1-729711756
Org line G3,POLAND,Ewa,us,,Accepted,High,PROD98,2012-04-23 16:56:04+00:00,In Progress,1-729826369
Org line G3,POLAND,Ewa,us,,Completed,High,PROD98,2012-04-23 16:59:57+00:00,Closed,1-729826369
Org line C,Sweden,Vesa,in,C_6,Queued,Major,PROD805,2012-04-24 00:48:09+00:00,Awaiting Assignment,1-730084841
Org line C,Sweden,Himanshu,in,E_10,Accepted,Major,PROD805,2012-04-24 01:08:35+00:00,In Progress,1-730084841
Org line C,Sweden,Himanshu,in,E_10,Completed,Major,PROD805,2012-04-24 01:09:14+00:00,Closed,1-730084841
Org line C,Sweden,Vesa,se,C_6,Accepted,Major,PROD805,2012-04-24 01:05:25+00:00,In Progress,1-730084875
Org line C,Sweden,Vesa,se,C_6,Queued,Major,PROD805,2012-04-24 01:06:50+00:00,Awaiting Assignment,1-730084875
Org line C,Sweden,Bikshamaiah,in,E_8,Accepted,Medium,PROD597,2012-04-25 10:34:38+00:00,In Progress,1-731792664
Org line C,Sweden,Bikshamaiah,in,E_8,Completed,Medium,PROD597,2012-04-25 11:24:33+00:00,Closed,1-731792664
Org line C,Sweden,Bikshamaiah,in,E_8,Accepted,Medium,PROD597,2012-04-25 10:50:00+00:00,In Progress,1-731908702
Org line C,Sweden,Bikshamaiah,in,E_8,Accepted,Medium,PROD597,2012-04-25 11:23:14+00:00,In Progress,1-731908702
Org line C,Sweden,Bikshamaiah,in,E_8,Completed,Medium,PROD597,2012-04-30 12:29:39+00:00,Closed,1-731908702
Org line C,INDIA,-,in,E_7,Accepted,High,PROD646,2012-04-25 16:51:48+00:00,In Progress,1-732289301
Org line C,INDIA,-,in,E_7,Queued,High,PROD646,2012-04-25 17:01:56+00:00,Awaiting Assignment,1-732289301
Org line C,INDIA,Rajkishore,in,E_7,Accepted,High,PROD646,2012-04-25 18:05:30+00:00,Assigned,1-732289301
Org line C,INDIA,Rajkishore,in,E_7,Accepted,High,PROD646,2012-05-22 14:24:08+00:00,In Progress,1-732289301
Org line C,INDIA,Rajkishore,in,E_7,Completed,High,PROD646,2012-05-22 14:24:42+00:00,Closed,1-732289301
Org line C,Sweden,Rohit,in,E_10,Accepted,Medium,PROD802,2012-04-25 18:18:15+00:00,In Progress,1-732357301
Org line C,Sweden,Rohit,in,E_10,Accepted,Medium,PROD802,2012-04-25 18:59:52+00:00,Wait,1-732357301
Org line C,Sweden,Rohit,in,E_10,Accepted,Medium,PROD802,2012-05-14 13:05:13+00:00,In Progress,1-732357301
Org line C,Sweden,Rohit,in,E_10,Completed,Medium,PROD802,2012-05-14 14:27:02+00:00,Closed,1-732357301
Org line B,INDIA,Srinivasan,se,E_10,Queued,High,PROD424,2012-04-27 10:01:45+00:00,Awaiting Assignment,1-733562890
Org line B,INDIA,Rijin,se,E_10,Accepted,High,PROD424,2012-04-27 11:08:12+00:00,In Progress,1-733562890
Org line C,Sweden,Tomas,se,C_6,Queued,High,PROD424,2012-04-30 15:24:09+00:00,Awaiting Assignment,1-733562890
Org line C,Sweden,Kenneth,se,C_6,Accepted,High,PROD424,2012-04-30 16:09:45+00:00,In Progress,1-733562890
Org line C,Sweden,Kenneth,se,C_6,Accepted,High,PROD424,2012-05-09 15:03:01+00:00,Wait,1-733562890
Org line C,Sweden,Tomas,se,C_6,Accepted,High,PROD424,2012-05-23 14:55:27+00:00,In Progress,1-733562890
Org line C,Sweden,Tomas,se,C_6,Completed,High,PROD424,2012-05-23 14:56:10+00:00,Closed,1-733562890
Org line C,Sweden,Praveen,in,E_10,Accepted,High,PROD802,2012-04-30 05:27:00+00:00,In Progress,1-736351127
Org line C,Sweden,Praveen,in,E_10,Queued,High,PROD802,2012-04-30 05:31:22+00:00,Awaiting Assignment,1-736351127
Org line C,Sweden,Martin,in,C_6,Queued,High,PROD802,2012-04-30 06:15:21+00:00,Awaiting Assignment,1-736351127
Org line C,Sweden,Martin,in,C_6,Accepted,High,PROD802,2012-04-30 10:34:04+00:00,In Progress,1-736351127
Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-04-30 10:34:14+00:00,Awaiting Assignment,1-736351127
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-04-30 10:36:34+00:00,In Progress,1-736351127
Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-05-07 13:14:50+00:00,Awaiting Assignment,1-736351127
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-05-07 14:01:53+00:00,In Progress,1-736351127
Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD802,2012-05-07 15:40:13+00:00,Closed,1-736351127
Org line C,Sweden,Praveen,in,E_10,Accepted,High,PROD802,2012-04-30 05:47:41+00:00,In Progress,1-736351222
Org line C,Sweden,Praveen,in,E_10,Queued,High,PROD802,2012-04-30 05:55:51+00:00,Awaiting Assignment,1-736351222
Org line C,Sweden,Martin,in,C_6,Queued,High,PROD802,2012-04-30 06:13:34+00:00,Awaiting Assignment,1-736351222
Org line C,Sweden,Martin,in,C_6,Accepted,High,PROD802,2012-04-30 10:30:38+00:00,In Progress,1-736351222
Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-04-30 10:31:32+00:00,Awaiting Assignment,1-736351222
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-04-30 10:36:03+00:00,In Progress,1-736351222
Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-05-07 13:16:46+00:00,Awaiting Assignment,1-736351222
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-05-07 14:01:26+00:00,In Progress,1-736351222
Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD802,2012-05-07 15:40:44+00:00,Closed,1-736351222
Org line C,Sweden,Vaibhav,us,E_4,Accepted,Medium,PROD793,2012-05-01 09:34:04+00:00,In Progress,1-737323915
Org line C,Sweden,Vaibhav,us,E_4,Accepted,Medium,PROD793,2012-05-01 09:34:46+00:00,In Progress,1-737323915
Org line C,Sweden,Rakesh,se,E_10,Queued,High,PROD488,2012-05-01 14:55:13+00:00,Awaiting Assignment,1-737341073
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,High,PROD236,2012-05-02 10:46:29+00:00,Wait,1-738285921
Org line C,Sweden,Prasad,be,E_10,Accepted,Medium,PROD509,2012-05-02 11:04:02+00:00,In Progress,1-738300041
Org line C,Sweden,Prasad,be,E_10,Accepted,Medium,PROD509,2012-05-02 11:09:06+00:00,Wait,1-738300041
Org line C,Sweden,Prasad,be,E_10,Queued,Medium,PROD509,2012-05-15 09:44:34+00:00,Awaiting Assignment,1-738300041
Org line C,Sweden,Jitender,be,E_10,Accepted,Medium,PROD509,2012-05-15 10:02:01+00:00,In Progress,1-738300041
Org line C,Sweden,Prasad,be,E_10,Queued,Medium,PROD509,2012-05-15 10:05:42+00:00,Awaiting Assignment,1-738300041
Org line C,Sweden,Jitender,be,E_10,Accepted,Medium,PROD509,2012-05-15 10:06:03+00:00,In Progress,1-738300041
Org line A2,POLAND,Miroslaw,be,A2_1,Queued,Medium,PROD509,2012-05-15 10:13:32+00:00,Awaiting Assignment,1-738300041
Org line A2,POLAND,Przemyslaw,be,A2_1,Accepted,Medium,PROD509,2012-05-15 10:28:16+00:00,In Progress,1-738300041
Org line C,Sweden,Prasad,be,E_10,Queued,Medium,PROD509,2012-05-15 10:37:51+00:00,Awaiting Assignment,1-738300041
Org line C,Sweden,Jitender,be,E_10,Accepted,Medium,PROD509,2012-05-15 10:43:51+00:00,In Progress,1-738300041
Org line C,INDIA,Pratap,be,E_4,Queued,Medium,PROD509,2012-05-15 11:34:36+00:00,Awaiting Assignment,1-738300041
Org line C,Sweden,Joacim,be,E_4,Accepted,Medium,PROD509,2012-05-15 11:51:25+00:00,In Progress,1-738300041
Org line C,Sweden,Joacim,be,E_4,Accepted,Medium,PROD509,2012-05-15 12:58:54+00:00,Wait,1-738300041
Org line A2,POLAND,Przemyslaw,be,A2_1,Accepted,Medium,PROD509,2012-05-22 10:28:28+00:00,In Progress,1-738300041
Org line C,Sweden,Gitt,be,E_2,Queued,Medium,PROD509,2012-05-22 10:37:42+00:00,Awaiting Assignment,1-738300041
Org line C,Sweden,Urban,be,E_2,Accepted,Medium,PROD509,2012-05-22 11:26:41+00:00,In Progress,1-738300041
Org line C,Belgium,Els,be,C_2,Queued,Medium,PROD509,2012-05-22 15:29:42+00:00,Awaiting Assignment,1-738300041
Org line C,Belgium,Jo,be,C_2,Accepted,Medium,PROD509,2012-05-23 10:34:38+00:00,Assigned,1-738300041
Org line C,Belgium,Els,be,E_2,Accepted,Medium,PROD509,2012-05-23 10:46:31+00:00,In Progress,1-738300041
Org line C,Belgium,Els,be,C_2,Queued,Medium,PROD509,2012-05-23 10:48:56+00:00,Awaiting Assignment,1-738300041
Org line C,Sweden,Lars,be,C_2,Accepted,Medium,PROD509,2012-05-23 10:50:34+00:00,Assigned,1-738300041
Org line C,Sweden,Lars,be,C_2,Accepted,Medium,PROD509,2012-05-30 15:07:15+00:00,In Progress,1-738300041
Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD802,2012-05-02 11:59:57+00:00,In Progress,1-738322892
Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD802,2012-05-02 12:00:23+00:00,In Progress,1-738322892
Org line C,Sweden,Peter,se,E_7,Queued,Medium,PROD802,2012-05-02 12:02:06+00:00,Awaiting Assignment,1-738322892
Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD802,2012-05-22 08:12:20+00:00,In Progress,1-738322892
Org line C,INDIA,Rajesh Kumar,se,E_7,Queued,Medium,PROD802,2012-05-22 08:14:25+00:00,Awaiting Assignment,1-738322892
Org line C,INDIA,Rajesh Kumar,se,E_7,Accepted,Medium,PROD802,2012-05-22 15:17:45+00:00,In Progress,1-738322892
Org line C,Sweden,Daniel,se,E_7,Accepted,Medium,PROD802,2012-06-14 09:53:35+00:00,In Progress,1-738322892
Org line C,Sweden,Anna,se,E_7,Queued,Medium,PROD802,2012-06-14 09:57:33+00:00,Awaiting Assignment,1-738322892
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 14:47:51+00:00,In Progress,1-738501821
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 14:50:42+00:00,Awaiting Assignment,1-738501821
Org line C,INDIA,Mohsin,be,E_5,Accepted,Medium,PROD745,2012-05-02 14:51:36+00:00,In Progress,1-738501821
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 14:56:52+00:00,Awaiting Assignment,1-738501821
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:09:58+00:00,Assigned,1-738501821
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 14:58:29+00:00,In Progress,1-738520030
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:01:11+00:00,Awaiting Assignment,1-738520030
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:10:21+00:00,Assigned,1-738520030
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 15:04:59+00:00,In Progress,1-738520140
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:06:51+00:00,Awaiting Assignment,1-738520140
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:10:55+00:00,Assigned,1-738520140
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 15:09:52+00:00,In Progress,1-738520280
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:13:41+00:00,Awaiting Assignment,1-738520280
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:11:15+00:00,Assigned,1-738520280
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 15:14:31+00:00,In Progress,1-738520420
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:16:08+00:00,Awaiting Assignment,1-738520420
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:11:33+00:00,Assigned,1-738520420
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 15:26:26+00:00,In Progress,1-738520500
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:27:51+00:00,Awaiting Assignment,1-738520500
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:11:49+00:00,Assigned,1-738520500
Org line C,Sweden,Lars,se,E_3,Accepted,Medium,PROD714,2012-05-02 15:19:07+00:00,In Progress,1-738538186
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 15:30:23+00:00,In Progress,1-738554050
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:31:59+00:00,Awaiting Assignment,1-738554050
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:12:04+00:00,Assigned,1-738554050
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD745,2012-05-02 15:34:54+00:00,In Progress,1-738554110
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-02 15:36:26+00:00,Awaiting Assignment,1-738554110
Org line C,Sweden,Marie,be,E_1,Accepted,Medium,PROD745,2012-06-05 11:12:30+00:00,Assigned,1-738554110
Org line B,Brazil,Alice,br,E_3,Accepted,Medium,PROD120,2012-05-02 23:07:53+00:00,In Progress,1-738820901
Org line B,Brazil,Alice,br,E_3,Accepted,Medium,PROD120,2012-05-02 23:21:30+00:00,Assigned,1-738820901
Org line B,Brazil,Alice,br,E_3,Accepted,Low,PROD120,2012-05-02 23:20:24+00:00,In Progress,1-738820974
Org line B,Brazil,Alice,br,E_3,Accepted,Low,PROD120,2012-05-02 23:22:01+00:00,Assigned,1-738820974
Org line B,Brazil,Alice,br,E_3,Completed,Low,PROD120,2012-05-25 18:38:43+00:00,Closed,1-738820974
Org line C,Sweden,Niklas,se,E_10,Accepted,Medium,PROD660,2012-05-03 09:25:49+00:00,In Progress,1-739196611
Org line C,Sweden,Niklas,se,E_10,Accepted,Medium,PROD660,2012-05-03 11:52:35+00:00,In Progress,1-739196611
Org line C,INDIA,Sameer,in,E_4,Accepted,Low,PROD436,2012-05-03 09:32:43+00:00,In Progress,1-739220231
Org line C,INDIA,Sameer,in,E_4,Accepted,Low,PROD436,2012-05-09 14:34:20+00:00,Wait,1-739220231
Org line A2,Sweden,Panigrahy,in,D_1,Accepted,Low,PROD611,2012-05-03 10:48:58+00:00,In Progress,1-739271601
Org line A2,Sweden,Venkata,se,A2_4,Accepted,Medium,PROD337,2012-05-03 12:40:49+00:00,In Progress,1-739276320
Org line A2,Sweden,Venkata,se,A2_4,Accepted,Medium,PROD337,2012-05-03 12:41:56+00:00,Wait,1-739276320
Org line C,Sweden,Jesper,se,E_10,Accepted,Medium,PROD660,2012-05-03 11:38:08+00:00,In Progress,1-739323204
